1,3.9025,-0.15152,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0.089846,-0.055412,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,-0.52508,-0.0010327,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,5.6751,-0.1046,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,-1.978,NaN,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,-0.60827,0.021323,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,-9.0836,0.031698,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,NaN,9.5464e-05,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,-1.1727,-0.00035914,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,-1.3652,-0.12682,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-1.1524,0.011687,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-1.8413,0.19701,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,-1.6241,0.17999,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,-0.20387,0.076057,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,-5.4216,-0.058013,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,-2.0615,0.11296,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,-6.7776,0.1382,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,NaN,0.30256,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,-2.5993,0.025616,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,-0.066022,-0.022456,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-1.5467,0.0027878,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,-2.8762,0.10895,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,10.88,-0.23218,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,NaN,NaN,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,-3.2497,0.10108,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,-10.212,0.11413,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,NaN,0.12859,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,-7.3644,0.030503,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,-0.019466,0.12952,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-2.8849,0.061142,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,4.2347,-0.1246,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,-1.0269,-0.12799,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,-0.38465,-0.0026471,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,-3.0007,0.0020303,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,NaN,-0.040864,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,-1.5729,-0.019235,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1.7623,-0.12248,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,-0.76098,-0.0091796,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,-4.5055,0.058084,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,-3.5844,0.098842,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,-5.8825,0.16829,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,NaN,0.15448,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,-6.6397,0.17867,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,-0.82227,-0.020724,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-4.8294,0.045406,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,2.5734,0.21174,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,0.56434,0.30332,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,NaN,NaN,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,-1.6869,0.14111,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0.76394,-0.080469,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,-0.17406,0.12335,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,-1.4504,0.055105,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,NaN,-0.041176,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,-2.2221,-0.017951,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.47494,-0.092932,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.40708,-0.016254,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,NaN,-0.021913,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,4.8763,0.0062209,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,4.239,-0.17573,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,3.4642,-0.054077,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,NaN,0.00064493,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,NaN,-0.14866,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,NaN,0.0068272,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,2.8508,-0.16994,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,1.368,0.0080114,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,-1.4626,0.11051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,-0.83851,-0.0015303,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,-1.8229,0.0096338,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.057657,0.10615,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1.322,0.011762,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.53535,-0.028692,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.73223,0.09246,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.37873,0.025227,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,-1.0704,-0.016546,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.44082,-0.023615,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3.0111,0.07817,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.22373,0.024312,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1.1221,0.0030642,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.54937,-0.0099358,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.1118,0.0058908,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,5.5888,-0.061292,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,3.3001,0.047092,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,2.7925,0.027199,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0.97347,0.071067,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,2.4118,-0.22539,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2.8945,0.00012103,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,3.5175,-0.027717,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,5.1067,0.087763,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0.29993,0.021227,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1.5756,0.11646,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0.46076,-0.0075816,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,5.0493,-0.055908,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1.5382,-0.0040815,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0.42745,-0.027479,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,4.7665,0.0031211,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0.95648,NaN,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,-0.54641,-0.024184,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,-2.6094,-0.039621,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,NaN,0.082172,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1.7647,0.014387,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,-0.82623,0.014818,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-0.1268,-0.0067663,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-1.5398,0.15273,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,-1.8183,0.057933,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,-2.2593,0.088163,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,-3.6339,-0.24462,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,-3.1464,-0.028161,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,-1.4503,-0.028728,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,2.3996,0.28902,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,-0.8087,-0.055249,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,-0.67383,0.023575,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-1.6678,-0.11128,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,-3.372,0.031173,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,8.5232,-0.17579,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,NaN,NaN,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,-4.6362,0.0042378,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,-5.1859,-0.0085241,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,-5.1268,0.15933,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,-5.8753,-0.0060817,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,-0.92885,0.21983,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-3.3077,-0.0086414,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,2.3736,0.0095656,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,0.95505,-0.19253,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,-1.2753,-0.021708,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,2.5209,-0.042842,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,2.8993,0.067659,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0.41198,0.021957,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1.3488,0.045606,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,-0.68787,-0.0011862,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,-0.66247,-0.14063,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,-2.6139,-0.054382,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,1.5003,-0.010744,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,-2.668,0.12884,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,-2.7937,0.085697,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0.62532,0.013201,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-2.8952,-0.080764,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-0.29924,0.25723,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4.104,0.32299,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,NaN,NaN,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,-1.684,0.24685,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,-1.6315,0.15217,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,-2.0829,0.19589,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,4.9619,0.029293,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,6.0022,0.086408,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0.65345,0.042302,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.95207,0.094217,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1.3709,0.0108,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1.5708,0.13148,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1.3396,0.092286,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,-1.6961,0.037227,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,-1.9843,-0.0012109,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0.47595,-0.066686,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,-2.7005,-0.089093,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,-1.6422,-0.093702,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0.45242,-0.043042,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,-0.54379,-0.025188,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,-0.97594,-0.049586,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0.87257,-0.0052732,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,4.6926,-0.16898,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1.1395,0.033799,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1.4187,0.05436,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,-0.59727,-0.022923,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1,1.1946,-0.25215,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3.1264,0.015136,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,2.2382,-0.0056324,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1.257,0.0080622,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.7623,-0.0046156,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.38506,0.11186,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0.17162,0.0008239,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3.1688,-0.15243,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,-1.6067,-0.0062102,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1,-1.9308,0.010846,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,2.2114,-0.079705,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,-1.2451,NaN,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,-1.2989,0.0019949,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,-4.8731,-0.0063725,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,NaN,0.013635,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1,-0.28186,-0.00029191,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,-3.7712,0.021388,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-1.4003,0.012803,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-2.8041,0.24712,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1,-2.296,0.19278,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,-2.9338,0.10186,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1,-3.955,-0.16369,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,-2.0184,0.094538,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,-1.8334,0.10104,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,-0.55385,0.31701,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,-0.97477,0.026592,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,-1.7383,0.12666,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-1.0608,0.0048124,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,-2.5854,0.071627,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,9.113,-0.25649,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1,NaN,NaN,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,-2.2438,0.032546,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1,-4.3047,0.026853,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,-6.8159,0.092924,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1,-4.777,-0.018632,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,-0.72893,0.22853,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-1.4363,0.013057,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,2.1767,-0.11159,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1,1.1117,-0.24645,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1,0.3304,-0.033854,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,2.6155,-0.047919,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0.42351,-0.039203,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0.72361,-0.031047,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0.76206,0.01385,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.39685,-0.019942,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,-0.30897,-0.073394,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1,-0.81133,0.054624,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1,1.7917,0.10533,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,-4.9469,0.14313,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,-2.2852,0.15384,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0.23544,0.1026,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-1.6136,0.021632,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1.1499,0.299,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4.0419,0.37184,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1,NaN,NaN,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,-1.529,0.24777,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1,-2.3749,0.17433,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1,-1.1548,0.23105,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,3.4507,0.036363,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1.9207,-0.0083076,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,-0.64065,0.0014444,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,-1.2404,0.074607,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.84986,0.0041903,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,-0.99951,0.029698,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1.5567,0.044359,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,-2.3774,0.010548,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,-0.99413,-0.01489,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,3.2633,-0.012828,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1,-0.81152,-0.013987,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,1.9183,-0.0055963,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-0.44596,-0.021794,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1,0.22931,0.0090606,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0.69553,-0.036586,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1,-0.65127,0.011275,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1,-1.8736,-0.045283,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1,-2.4769,-0.048787,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1,3.6812,-0.062055,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,-1.5671,NaN,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1,-3.5527,-0.018415,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1,-6.2387,-0.0060134,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1,NaN,0.00029996,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1,1.353,-0.00094955,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1,-2.5136,-0.09575,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1,-0.69935,0.0067061,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1,0.74895,0.044347,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1,0.97791,-0.030557,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1,2.356,-0.044196,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,-0.45697,-0.080515,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,-0.45216,-0.089574,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,0.62099,-0.062303,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,2.8817,0.13997,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,4.4801,-0.13777,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1,3.3394,-0.15418,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,3.4602,-0.16499,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,-2.8645,0.051066,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1,10.85,-0.19977,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1,NaN,NaN,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,-4.2307,0.051209,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1,-5.4033,0.066285,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1,-6.9334,0.11866,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1,-2.8752,0.019783,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1,0.79566,0.15047,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,-0.46836,0.046032,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,4.1926,-0.034303,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1,1.3358,0.060058,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1,-1.3773,0.0053696,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,1.7959,0.012073,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0.58513,0.0070951,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1,2.9046,0.027929,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,2.5658,-0.043655,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
